,lat,lng,District
3949,-2.3391051,52.4485409,Shropshire
3950,-1.4912343,52.4265652,Coventry District (B)
3951,-2.02326,52.5545761,Sandwell District (B)
3952,-0.7809318,54.1197677,East Riding of Yorkshire
3953,0.7014692,51.3455447,Swale District (B)
3954,-0.3857375,50.8240648,Worthing District (B)
3955,-2.206706,52.227247,Wyre Forest District
3956,-2.7854582,54.1277329,Lancaster District (B)
3957,-2.1211987,51.4585242,Wiltshire
3958,-2.1382882,51.3697851,Wiltshire
3959,-0.77753,51.315816,Hart District
3960,-0.776906,51.316214,Hart District
3961,-0.157837,50.828316,The City of Brighton and Hove (B)
3962,-1.338547,53.722091,Wakefield District (B)
3963,-0.1711407,51.3979512,Merton London Boro
3964,-0.196325,51.3577848,Reigate and Banstead District (B)
3965,-0.3514956,53.7606072,City of Kingston upon Hull (B)
3966,-2.77299,53.365671,Halton (B)
3967,-3.127087,51.016495,Somerset West and Taunton District
3968,-2.743294,53.692918,South Ribble District (B)
3969,-4.1457272,50.5446878,West Devon District (B)
3970,-1.9838484,50.762959,"Bournemouth, Christchurch and Poole"
3971,-2.580457,51.50288,City of Bristol (B)
3972,-1.4645768,53.3982108,Sheffield District (B)
3973,-1.244107,54.553218,Middlesbrough (B)
3974,-2.854302,51.438126,North Somerset
3975,0.142517,52.849262,South Holland District
3976,-2.1156693,53.9815778,Ribble Valley District (B)
3977,-3.518499,50.397099,Torbay (B)
3978,0.2525495,51.4990733,Thurrock (B)
3979,-4.018628,50.781341,West Devon District (B)
3980,-0.2786681,52.4299045,Huntingdonshire District
3981,-0.2507559,52.5173823,Huntingdonshire District
3982,-3.0244266,53.7492321,Blackpool (B)
3983,-0.3598987,51.3985509,Elmbridge District (B)
3984,0.3228955,51.4883839,Thurrock (B)
3985,0.3291252,51.4955807,Thurrock (B)
3986,-0.4335721,51.4011054,Spelthorne District (B)
3987,-0.177342,50.828079,The City of Brighton and Hove (B)
3988,-0.7567051,52.9916413,Newark and Sherwood District
3989,-0.644717,52.28327,North Northamptonshire
3990,1.7441905,52.4661918,East Suffolk District
3991,1.754584,52.4901663,East Suffolk District
3992,-3.071404,53.547546,Sefton District (B)
3993,-1.4473919,55.0437444,North Tyneside District (B)
3994,0.011805,50.975324,Lewes District
3995,-2.974848,51.340173,North Somerset
3996,0.078242,52.502081,Fenland District
3997,-1.536205,50.92217,New Forest District
3998,-1.7995656,50.9278732,New Forest District
3999,1.2970229,52.2474173,East Suffolk District
4000,-2.667957,51.940199,County of Herefordshire
4001,0.097396,50.771875,Lewes District
4002,0.8687007,51.8763584,Colchester District (B)
4003,-0.4027713,51.6579567,Watford District (B)
4004,-0.2868297,54.2056943,Scarborough District (B)
4005,-1.3713348,52.5390393,Hinckley and Bosworth District (B)
4006,-1.5073528,51.6396124,Vale of White Horse District
4007,1.4310101,51.3688345,Thanet District
4008,-1.7998863,50.7265493,"Bournemouth, Christchurch and Poole"
4009,-1.5617309,52.7632116,South Derbyshire District
4010,-3.5223919,50.4794577,Torbay (B)
4011,-1.8625577,52.510943,Birmingham District (B)
4012,-0.4475375,53.6828307,North Lincolnshire (B)
4013,-3.0223964,53.748063,Blackpool (B)
4014,0.153108,51.6022681,Havering London Boro
4015,-0.454441,51.90915,Luton (B)
4016,0.3731516,51.4364306,Gravesham District (B)
4017,-1.3998247,53.2551206,North East Derbyshire District
4018,-1.204706,52.92112,Broxtowe District (B)
4019,-1.3290506,50.9259653,Eastleigh District (B)
4020,-1.3756891,50.8970618,City of Southampton (B)
4021,-1.3179246,50.966307,Eastleigh District (B)
4022,-2.7002624,52.9757862,Shropshire
4023,-1.6185177,54.95479,Gateshead District (B)
4024,-1.5769543,54.9291943,Gateshead District (B)
4025,-1.60408,54.9478244,Gateshead District (B)
4026,-1.6219411,54.9527248,Gateshead District (B)
4027,-0.209033,51.4903232,Kensington and Chelsea London Boro
4028,-0.1922722,51.4777823,Kensington and Chelsea London Boro
4029,-0.269389,51.5157876,Ealing London Boro
4030,-0.8780043,52.2516062,West Northamptonshire
4031,-0.9038017,52.2723923,West Northamptonshire
4032,-0.8698232,52.2611034,West Northamptonshire
4033,-4.4625263,50.4998683,Cornwall
4034,-0.422622,53.857045,East Riding of Yorkshire
4035,-1.4415208,51.2119168,Basingstoke and Deane District (B)
4036,-2.0098889,55.7729163,Northumberland
4037,0.2784186,50.7782997,Eastbourne District (B)
4038,1.1627272,51.1391436,Folkestone and Hythe District
4039,-1.0290835,50.8828862,Havant District (B)
4040,-1.169335,50.724337,Isle of Wight
4041,-1.5262984,50.6867039,Isle of Wight
4042,-1.3040615,50.6985302,Isle of Wight
4043,-2.1804476,53.4200283,Stockport District (B)
4044,-0.3536597,53.7723767,City of Kingston upon Hull (B)
4045,-3.9119943,50.3611286,South Hams District
4046,-2.854209,51.439575,North Somerset
4047,-0.6867173,50.7805342,Arun District
4048,-1.588971,54.519139,Darlington (B)
4049,-1.5058532,54.8148881,County Durham
4050,1.29618,52.931348,North Norfolk District
4051,0.0671681,51.191016,Sevenoaks District
4052,-1.9019557,52.5117732,Birmingham District (B)
4053,-1.9015846,52.5116911,Birmingham District (B)
4054,-2.138028,52.478574,Dudley District (B)
4055,-2.0096534,52.3877871,Birmingham District (B)
4056,-0.7371253,52.6747487,Rutland
4057,-1.1275229,51.3526113,Basingstoke and Deane District (B)
4058,-1.3536382,52.8689763,South Derbyshire District
4059,-1.2599991,53.1011114,Gedling District (B)
4060,-1.1975078,52.7656712,Charnwood District (B)
4061,-0.2888737,51.7006754,Hertsmere District (B)
4062,-1.289666,50.855582,Fareham District (B)
4063,-1.171135,50.635112,Isle of Wight
4064,-2.9754148,51.3407791,North Somerset
4065,-3.085506,52.831977,Shropshire
4066,-3.024108,53.820881,Blackpool (B)
4067,-1.1612759,52.6472454,City of Leicester (B)
4068,-1.0748728,52.6196954,City of Leicester (B)
4069,-1.1311164,52.6587176,City of Leicester (B)
4070,-1.117704,52.606762,City of Leicester (B)
4071,-1.145933,52.593367,City of Leicester (B)
4072,-1.171188,52.642056,City of Leicester (B)
4073,-1.120884,52.645227,City of Leicester (B)
4074,-2.213431,52.174258,County of Herefordshire
4075,-1.156093,52.628536,City of Leicester (B)
4076,-1.109964,52.641109,City of Leicester (B)
4077,-1.0593342,52.6389466,City of Leicester (B)
4078,-3.6944903,50.5913347,Teignbridge District
4079,-3.475499,50.903107,Mid Devon District
4080,-1.9816069,52.9516181,Staffordshire Moorlands District
4081,-1.2759319,50.8672511,Fareham District (B)
4082,-1.369534,54.933086,Sunderland District (B)
4083,0.3810991,51.4320965,Gravesham District (B)
4084,-0.285055,54.207108,Scarborough District (B)
4085,-0.951883,53.31919,Bassetlaw District
4086,-2.75143,52.7220388,Shropshire
4087,-1.3438807,50.8751559,Eastleigh District (B)
4088,-1.0839243,50.7864247,City of Portsmouth (B)
4089,1.3450774,51.9623931,East Suffolk District
4090,-2.3317221,53.4017804,Trafford District (B)
4091,-1.9181118,53.8715328,Bradford District (B)
4092,-1.875367,53.757337,Calderdale District (B)
4093,-0.1879696,51.2414785,Reigate and Banstead District (B)
4094,1.171967,51.0807127,Folkestone and Hythe District
4095,1.171542,51.0804283,Folkestone and Hythe District
4096,-1.5270977,54.1251271,Leeds District (B)
4097,1.39629,51.38531,Thanet District
4098,-2.913443,54.8812116,Allerdale District (B)
4099,-3.1181443,54.6031549,Allerdale District (B)
4100,-2.7300599,54.3274164,Lancaster District (B)
4101,-1.546564,53.98643,Leeds District (B)
4102,-4.1278309,50.3903155,City of Plymouth (B)
4103,-2.003879,51.286666,Wiltshire
4104,-0.0615558,53.5255381,North East Lincolnshire (B)
4105,-1.049266,53.420473,Bassetlaw District
4106,0.3665982,51.1828495,Tunbridge Wells District (B)
4107,-0.0913976,51.6475717,Barnet London Boro
4108,-3.6117511,50.5229168,Teignbridge District
4109,-3.6122539,50.5226446,Teignbridge District
4110,1.1971783,51.9069283,Tendring District
4111,0.977884,51.0089,Folkestone and Hythe District
4112,0.967059,50.981822,Folkestone and Hythe District
4113,1.2131511,52.9390082,North Norfolk District
4114,-0.8473346,52.5548764,Harborough District
4115,-1.1210002,52.6545411,City of Leicester (B)
4116,1.1520577,52.0669894,Ipswich District (B)
4117,1.38858,52.816813,North Norfolk District
4118,-1.299069,50.704786,Isle of Wight
4119,-1.918041,50.769281,"Bournemouth, Christchurch and Poole"
4120,-1.4981504,50.9220361,New Forest District
4121,-0.198467,51.574603,Barnet London Boro
4122,-0.285567,51.5440003,Brent London Boro
4123,-0.4712881,51.5516565,Buckinghamshire
4124,-1.1782281,53.5886188,Doncaster District (B)
4125,-2.0389872,52.5432807,Sandwell District (B)
4126,0.586537,51.352501,Medway (B)
4127,-1.9325966,52.7579242,Cannock Chase District
4128,-1.1386044,52.7219258,Charnwood District (B)
4129,1.1958956,52.0610589,Ipswich District (B)
4130,-0.9267554,52.1933409,West Northamptonshire
4131,-2.5012914,53.7763497,Ribble Valley District (B)
4132,-1.117999,52.629167,City of Leicester (B)
4133,-1.8686289,52.4066839,Birmingham District (B)
4134,-2.0078768,53.1105558,Staffordshire Moorlands District
4135,-0.8260988,51.4070878,Wokingham (B)
4136,-0.8266983,51.4173717,Wokingham (B)
4137,-0.4802411,51.3419747,Woking District (B)
4138,-1.8182716,50.7496635,"Bournemouth, Christchurch and Poole"
4139,-2.7213046,51.1435737,Mendip District
4140,-1.921672,52.466646,Birmingham District (B)
4141,-1.1891671,54.6626119,Hartlepool (B)
4142,-2.976401,51.335556,North Somerset
4143,0.6845648,51.5372023,Southend-on-Sea (B)
4144,-4.1331573,51.2055328,North Devon District
4145,-1.7963829,50.7241872,"Bournemouth, Christchurch and Poole"
4146,-1.7960521,50.7253377,"Bournemouth, Christchurch and Poole"
4147,-2.514211,51.451522,South Gloucestershire
4148,-4.150355,50.393112,City of Plymouth (B)
4149,0.34588,52.13879,South Cambridgeshire District
4150,-0.0235462,51.3945654,Bromley London Boro
4151,-1.0520173,52.6492898,City of Leicester (B)
4152,-0.9406707,53.0786341,Newark and Sherwood District
4153,-2.9664444,53.9231248,Lancaster District (B)
4154,-4.6579336,50.4077648,Cornwall
4155,-1.1538732,52.6256708,City of Leicester (B)
4156,-1.624751,55.3409468,Northumberland
4157,-2.5486018,51.4731361,City of Bristol (B)
4158,-2.368472,51.390606,Bath and North East Somerset
4159,-0.008551,51.460453,Lewisham London Boro
4160,0.022695,51.545909,Newham London Boro
4161,-0.185973,54.085783,East Riding of Yorkshire
4162,-0.188537,54.085909,East Riding of Yorkshire
4163,-0.402644,54.279102,Scarborough District (B)
4164,-1.874802,53.738021,Calderdale District (B)
4165,-1.148047,52.977433,City of Nottingham (B)
4166,-0.3676764,53.7419784,City of Kingston upon Hull (B)
4167,-1.821628,50.8363121,Dorset
4168,-0.609126,51.277059,Guildford District (B)
4169,0.022382,51.553439,Newham London Boro
4170,-2.4364783,50.7108578,Dorset
4171,-1.2459358,52.6353991,Hinckley and Bosworth District (B)
4172,-0.294557,51.946596,North Hertfordshire District
4173,-2.201459,51.847795,Gloucester District (B)
4174,-0.1529035,51.3296174,Croydon London Boro
4175,-2.110653,52.801742,South Staffordshire District
4176,-0.079049,51.373591,Croydon London Boro
4177,-0.015406,51.578769,Waltham Forest London Boro
4178,-0.126968,51.607985,Haringey London Boro
4179,-0.1002165,51.5208761,Islington London Boro
4180,-0.4377344,53.7239003,East Riding of Yorkshire
4181,-0.4487908,53.7179404,East Riding of Yorkshire
4182,-2.4423458,50.7128091,Dorset
4183,-0.2542773,51.3876908,Merton London Boro
4184,-2.1575591,51.983455,Tewkesbury District (B)
4185,-2.201459,51.847795,Gloucester District (B)
4186,-0.0145917,51.5865158,Waltham Forest London Boro
4187,-0.3377451,51.5597951,Harrow London Boro
4188,-0.2936239,51.5591618,Brent London Boro
4189,0.2150471,51.5967808,Havering London Boro
4190,0.194066,52.267965,South Cambridgeshire District
4191,0.2803502,53.315122,East Lindsey District
4192,-2.7033792,52.0581956,County of Herefordshire
4193,-2.8353383,52.4420574,Shropshire
4194,-0.0133061,51.5789223,Waltham Forest London Boro
4195,-1.1053357,52.7387232,Charnwood District (B)
4196,-1.1062366,52.738458,Charnwood District (B)
4197,-1.108331,52.7373285,Charnwood District (B)
4198,-1.096512,52.7312251,Charnwood District (B)
4199,-1.110692,52.727275,Charnwood District (B)
4200,-1.1098423,52.7251916,Charnwood District (B)
4201,-1.088321,52.675547,Charnwood District (B)
4202,-3.6105679,50.5341573,Teignbridge District
4203,0.0066554,51.5527199,Waltham Forest London Boro
4204,0.1238673,51.5529226,Barking and Dagenham London Boro
4205,-0.2873225,51.6082216,Harrow London Boro
4206,-0.166127,51.3604724,Croydon London Boro
4207,-0.267786,51.565626,Brent London Boro
4208,-2.2567713,53.4509617,Manchester District (B)
4209,0.000257,51.601848,Waltham Forest London Boro
4210,-1.390792,53.098841,Amber Valley District (B)
4211,0.560728,51.419971,Medway (B)
4212,-0.0570466,51.5445388,Hackney London Boro
4213,0.2169418,51.5638713,Havering London Boro
4214,0.007354,51.565648,Waltham Forest London Boro
4215,0.007354,51.565648,Waltham Forest London Boro
4216,0.8785876,51.9298712,Colchester District (B)
4217,0.2169239,51.5637983,Havering London Boro
4218,0.072061,51.565809,Redbridge London Boro
4219,-0.227938,51.546228,Brent London Boro
4220,-2.5475525,53.601681,Bolton District (B)
4221,0.0123973,51.5729988,Waltham Forest London Boro
4222,-2.989897,53.640833,Sefton District (B)
4223,-0.153257,51.330548,Croydon London Boro
4224,-0.153257,51.330548,Croydon London Boro
4225,-0.6994699,51.0927995,Waverley District (B)
4226,-0.9495437,51.1625583,Hart District
4227,-2.3257374,52.1199203,County of Herefordshire
4228,-2.324279,52.12014,County of Herefordshire
4229,-1.1520526,51.5514102,South Oxfordshire District
4230,-0.5393095,51.3220617,Woking District (B)
4231,-0.4415963,51.9173431,Luton (B)
4232,-0.5198965,51.4399859,Spelthorne District (B)
4233,0.8070665,51.8827113,Colchester District (B)
4234,-1.203362,53.054262,Gedling District (B)
4235,-0.137229,51.635766,Barnet London Boro
4236,-1.379068,52.379693,Rugby District (B)
4237,-1.742693,54.6522176,County Durham
4238,-3.0677578,50.7388257,East Devon District
4239,-3.0824137,50.7118735,East Devon District
4240,-1.227969,52.965412,City of Nottingham (B)
4241,-0.7677843,50.8274177,Chichester District
4242,0.7358962,51.5394514,Southend-on-Sea (B)
4243,-0.846089,52.266673,West Northamptonshire
4244,0.0637347,51.5329619,Newham London Boro
4245,-2.4741571,53.5343119,Bolton District (B)
4246,-2.64637,51.7812142,County of Herefordshire
4247,-0.847537,52.270706,West Northamptonshire
4248,0.2725773,51.5609973,Havering London Boro
4249,-1.530568,55.126646,Northumberland
4250,-1.525341,55.071652,Northumberland
4251,-2.3045304,53.6939659,Bury District (B)
4252,-5.2975254,50.2071563,Cornwall
4253,-2.459948,50.6270715,Dorset
4254,-4.1035877,51.2060144,North Devon District
4255,-0.679665,53.122855,North Kesteven District
4256,1.673997,52.326997,East Suffolk District
4257,0.6843982,51.5395174,Southend-on-Sea (B)
4258,-0.37503,51.508171,Ealing London Boro
4259,-1.5734999,52.4145829,Coventry District (B)
4260,0.051467,51.517934,Newham London Boro
4261,0.122465,51.550997,Barking and Dagenham London Boro
4262,-1.850582,52.43152,Birmingham District (B)
4263,-2.8255148,52.07311,County of Herefordshire
4264,-1.234927,53.16563,Newark and Sherwood District
4265,-1.9676703,54.9451749,Northumberland
4266,-0.194561,51.417612,Merton London Boro
4267,-0.1492342,51.3505125,Croydon London Boro
4268,-0.1518649,51.3540163,Croydon London Boro
4269,-5.296702,50.206947,Cornwall
4270,-1.8665751,51.5903348,Wiltshire
4271,-0.1359,51.4383933,Lambeth London Boro
4272,-2.1262477,53.6372659,Rochdale District (B)
4273,1.186878,52.0608536,Ipswich District (B)
4274,-0.0809762,51.4566524,Southwark London Boro
4275,-0.186003,51.521443,City of Westminster London Boro
4276,-0.1339864,51.4277215,Lambeth London Boro
4277,-0.101837,51.477396,Southwark London Boro
4278,-0.125133,51.468014,Lambeth London Boro
4279,-0.116473,51.449656,Lambeth London Boro
4280,-0.104882,51.445612,Lambeth London Boro
4281,-0.1256452,51.4565658,Lambeth London Boro
4282,-0.245243,51.451888,Wandsworth London Boro
4283,-0.075942,51.486677,Southwark London Boro
4284,-1.150796,53.706014,Wakefield District (B)
4285,-0.1964009,53.7409704,East Riding of Yorkshire
4286,-1.964812,52.477071,Birmingham District (B)
4287,-2.2586746,52.780539,South Staffordshire District
4288,-1.954892,52.4737597,Birmingham District (B)
4289,-2.2047069,53.0013131,City of Stoke-on-Trent (B)
4290,-1.9957485,53.3764217,High Peak District (B)
4291,0.0641039,51.5315615,Newham London Boro
4292,0.2011377,51.5641649,Havering London Boro
4293,1.2474408,52.6699052,Broadland District
4294,-3.0483258,53.3854037,Wirral District (B)
4295,-2.1971711,53.7261347,Burnley District (B)
4296,-0.147182,50.863928,The City of Brighton and Hove (B)
4297,-2.977819,51.354676,North Somerset
4298,-2.979412,51.354927,North Somerset
4299,-2.275846,53.601527,Bury District (B)
4300,-1.142328,52.610907,City of Leicester (B)
4301,-2.9987617,51.2355647,Sedgemoor District
4302,-1.8694688,52.4259505,Birmingham District (B)
4303,-1.9709613,53.4658823,High Peak District (B)
4304,0.1797599,53.2593823,East Lindsey District
4305,-0.1109083,53.2117954,East Lindsey District
4306,-0.1744102,53.1038419,East Lindsey District
4307,-0.031685,52.963085,Boston District (B)
4308,-0.1675104,52.7752047,South Holland District
4309,-1.4070172,50.9360545,City of Southampton (B)
4310,-1.920986,52.110761,Cotswold District
4311,-1.2786418,53.2282936,North East Derbyshire District
4312,-2.3513411,53.3952344,Trafford District (B)
4313,-1.71282,50.7414303,"Bournemouth, Christchurch and Poole"
4314,-1.7533044,50.7289691,"Bournemouth, Christchurch and Poole"
4315,-3.0058551,51.258601,Sedgemoor District
4316,-3.115773,51.028617,Somerset West and Taunton District
4317,-2.9695546,51.3519338,North Somerset
4318,-3.0060601,51.2587207,Sedgemoor District
4319,-2.9985382,51.2500376,Sedgemoor District
4320,-3.115286,51.0285232,Somerset West and Taunton District
4321,0.9369518,52.6921397,Broadland District
4322,-0.1539093,51.5782689,Haringey London Boro
